Year,Month,Day,Fractional year,Modulation potential [MV]
2017,3,3,2017.167123,455.3
2017,3,4,2017.169863,449.6
2017,3,5,2017.172603,447.6
2017,3,6,2017.175342,448.9
2017,3,7,2017.178082,447.7
2017,3,8,2017.180822,444.1
2017,3,9,2017.183562,442.6
2017,3,10,2017.186301,439
2017,3,11,2017.189041,434.7
2017,3,12,2017.191781,437.5
2017,3,13,2017.194521,441.8
2017,3,14,2017.19726,439.6
2017,3,15,2017.2,433.3
2017,3,16,2017.20274,434.8
2017,3,17,2017.205479,431.3
2017,3,18,2017.208219,423
2017,3,19,2017.210959,420.3
2017,3,20,2017.213699,416.3
2017,3,21,2017.216438,428.2
2017,3,22,2017.219178,436.9
2017,3,23,2017.221918,432
2017,3,24,2017.224658,455
2017,3,25,2017.227397,446.2
2017,3,26,2017.230137,426.8
2017,3,27,2017.232877,429.5
2017,3,28,2017.235616,429.9
2017,3,29,2017.238356,434.6
2017,3,30,2017.241096,447.8
2017,3,31,2017.243836,453.9
2017,4,1,2017.246575,463.2
2017,4,2,2017.249315,463.2
2017,4,3,2017.252055,464.8
2017,4,4,2017.254795,474.2
2017,4,5,2017.257534,489.4
2017,4,6,2017.260274,484.6
2017,4,7,2017.263014,474.2
2017,4,8,2017.265753,465.6
2017,4,9,2017.268493,463.1
2017,4,10,2017.271233,459
2017,4,11,2017.273973,454.8
2017,4,12,2017.276712,445.8
2017,4,13,2017.279452,438.3
2017,4,14,2017.282192,436.1
2017,4,15,2017.284932,425.7
2017,4,16,2017.287671,418.6
2017,4,17,2017.290411,413.1
2017,4,18,2017.293151,412.5
2017,4,19,2017.29589,423.9
2017,4,20,2017.29863,442.7
2017,4,21,2017.30137,451.6
2017,4,22,2017.30411,478
2017,4,23,2017.306849,495.3
2017,4,24,2017.309589,496.5
2017,4,25,2017.312329,489.6
2017,4,26,2017.315068,480.1
2017,4,27,2017.317808,481.1
2017,4,28,2017.320548,479.8
2017,4,29,2017.323288,473
2017,4,30,2017.326027,467.3
2017,5,1,2017.328767,469.3
2017,5,2,2017.331507,476.9
2017,5,3,2017.334247,471.9
2017,5,4,2017.336986,465.8
2017,5,5,2017.339726,468.3
2017,5,6,2017.342466,461.3
2017,5,7,2017.345205,457.1
2017,5,8,2017.347945,451.8
2017,5,9,2017.350685,447.8
2017,5,10,2017.353425,445.9
2017,5,11,2017.356164,445.7
2017,5,12,2017.358904,436
2017,5,13,2017.361644,427.4
2017,5,14,2017.364384,423.8
2017,5,15,2017.367123,431.6
2017,5,16,2017.369863,446.3
2017,5,17,2017.372603,444
2017,5,18,2017.375342,443.5
2017,5,19,2017.378082,439.4
2017,5,20,2017.380822,440.8
2017,5,21,2017.383562,440
2017,5,22,2017.386301,444
2017,5,23,2017.389041,444.5
2017,5,24,2017.391781,449.4
2017,5,25,2017.394521,451.8
2017,5,26,2017.39726,446
2017,5,27,2017.4,444.1
2017,5,28,2017.40274,479.8
2017,5,29,2017.405479,470.8
2017,5,30,2017.408219,465.1
2017,5,31,2017.410959,463.1
2017,6,1,2017.413699,455.9
2017,6,2,2017.416438,452.3
2017,6,3,2017.419178,448.9
2017,6,4,2017.421918,448.3
2017,6,5,2017.424658,446.9
2017,6,6,2017.427397,449
2017,6,7,2017.430137,445.6
2017,6,8,2017.432877,438
2017,6,9,2017.435616,440.6
2017,6,10,2017.438356,434.3
2017,6,11,2017.441096,425.9
2017,6,12,2017.443836,421.7
2017,6,13,2017.446575,424.5
2017,6,14,2017.449315,420.1
2017,6,15,2017.452055,416.1
2017,6,16,2017.454795,414.8
2017,6,17,2017.457534,432
2017,6,18,2017.460274,433.2
2017,6,19,2017.463014,434.5
2017,6,20,2017.465753,427.7
2017,6,21,2017.468493,427.8
2017,6,22,2017.471233,423.7
2017,6,23,2017.473973,434.6
2017,6,24,2017.476712,436.3
2017,6,25,2017.479452,451
2017,6,26,2017.482192,463.4
2017,6,27,2017.484932,471.4
2017,6,28,2017.487671,470.4
2017,6,29,2017.490411,466.4
2017,6,30,2017.493151,458.5
2017,7,1,2017.49589,458
2017,7,2,2017.49863,453
2017,7,3,2017.50137,451.7
2017,7,4,2017.50411,452
2017,7,5,2017.506849,440.9
2017,7,6,2017.509589,439.6
2017,7,7,2017.512329,437.4
2017,7,8,2017.515068,435.3
2017,7,9,2017.517808,431.9
2017,7,10,2017.520548,428
2017,7,11,2017.523288,438
2017,7,12,2017.526027,428.7
2017,7,13,2017.528767,425.4
2017,7,14,2017.531507,419.6
2017,7,15,2017.534247,414.9
2017,7,16,2017.536986,474.8
2017,7,17,2017.539726,502.7
2017,7,18,2017.542466,469.7
2017,7,19,2017.545205,444.5
2017,7,20,2017.547945,435.1
2017,7,21,2017.550685,445.1
2017,7,22,2017.553425,461.2
2017,7,23,2017.556164,475.8
2017,7,24,2017.558904,484
2017,7,25,2017.561644,479.7
2017,7,26,2017.564384,479.6
2017,7,27,2017.567123,475.8
2017,7,28,2017.569863,478.5
2017,7,29,2017.572603,487.5
2017,7,30,2017.575342,482.7
2017,7,31,2017.578082,483.2
2017,8,1,2017.580822,502.4
2017,8,2,2017.583562,508.8
2017,8,3,2017.586301,499
2017,8,4,2017.589041,503.4
2017,8,5,2017.591781,495.8
2017,8,6,2017.594521,488.4
2017,8,7,2017.59726,476.4
2017,8,8,2017.6,468.5
2017,8,9,2017.60274,459.7
2017,8,10,2017.605479,449.5
2017,8,11,2017.608219,445.1
2017,8,12,2017.610959,453.7
2017,8,13,2017.613699,457.9
2017,8,14,2017.616438,461.5
2017,8,15,2017.619178,461.5
2017,8,16,2017.621918,460.9
2017,8,17,2017.624658,468.8
2017,8,18,2017.627397,483.1
2017,8,19,2017.630137,499.2
2017,8,20,2017.632877,506.9
2017,8,21,2017.635616,506.8
2017,8,22,2017.638356,507.9
2017,8,23,2017.641096,499.1
2017,8,24,2017.643836,501.4
2017,8,25,2017.646575,491.6
2017,8,26,2017.649315,482.6
2017,8,27,2017.652055,477.3
2017,8,28,2017.654795,468
2017,8,29,2017.657534,463.5
2017,8,30,2017.660274,449.4
2017,8,31,2017.663014,459.6
2017,9,1,2017.665753,459.1
2017,9,2,2017.668493,462
2017,9,3,2017.671233,463.8
2017,9,4,2017.673973,460.9
2017,9,5,2017.676712,455.7
2017,9,6,2017.679452,450.3
2017,9,7,2017.682192,476.8
2017,9,8,2017.684932,592.9
2017,9,9,2017.687671,562.2
2017,9,10,2017.690411,522.7
2017,9,11,2017.693151,483.8
2017,9,12,2017.69589,478.2
2017,9,13,2017.69863,486
2017,9,14,2017.70137,493.7
2017,9,15,2017.70411,508.7
2017,9,16,2017.706849,508.5
2017,9,17,2017.709589,503.1
2017,9,18,2017.712329,496.4
2017,9,19,2017.715068,496.2
2017,9,20,2017.717808,500
2017,9,21,2017.720548,500.2
2017,9,22,2017.723288,493.3
2017,9,23,2017.726027,493.6
2017,9,24,2017.728767,497
2017,9,25,2017.731507,506.3
2017,9,26,2017.734247,503.3
2017,9,27,2017.736986,512.7
2017,9,28,2017.739726,525
2017,9,29,2017.742466,516.2
2017,9,30,2017.745205,503.4
2017,10,1,2017.747945,499.3
2017,10,2,2017.750685,498.9
2017,10,3,2017.753425,482.5
2017,10,4,2017.756164,475.1
2017,10,5,2017.758904,481.7
2017,10,6,2017.761644,486
2017,10,7,2017.764384,492.8
2017,10,8,2017.767123,501.4
2017,10,9,2017.769863,495.6
2017,10,10,2017.772603,485.3
2017,10,11,2017.775342,481
2017,10,12,2017.778082,483.5
2017,10,13,2017.780822,494.3
2017,10,14,2017.783562,495.9
2017,10,15,2017.786301,489.8
2017,10,16,2017.789041,486.3
2017,10,17,2017.791781,473.3
2017,10,18,2017.794521,463.2
2017,10,19,2017.79726,454.7
2017,10,20,2017.8,453.2
2017,10,21,2017.80274,460.7
2017,10,22,2017.805479,473.2
2017,10,23,2017.808219,484.2
2017,10,24,2017.810959,483.8
2017,10,25,2017.813699,487.8
2017,10,26,2017.816438,473.4
2017,10,27,2017.819178,468.4
2017,10,28,2017.821918,471.5
2017,10,29,2017.824658,462.8
2017,10,30,2017.827397,451.5
2017,10,31,2017.830137,438.1
2017,11,1,2017.832877,433.8
2017,11,2,2017.835616,461.7
2017,11,3,2017.838356,468.9
2017,11,4,2017.841096,472.8
2017,11,5,2017.843836,471.1
2017,11,6,2017.846575,466
2017,11,7,2017.849315,458.8
2017,11,8,2017.852055,470.7
2017,11,9,2017.854795,472.5
2017,11,10,2017.857534,478.2
2017,11,11,2017.860274,470.8
2017,11,12,2017.863014,463.6
2017,11,13,2017.865753,463.5
2017,11,14,2017.868493,468.7
2017,11,15,2017.871233,462.2
2017,11,16,2017.873973,468.3
2017,11,17,2017.876712,455.4
2017,11,18,2017.879452,441.9
2017,11,19,2017.882192,433.2
2017,11,20,2017.884932,424.3
2017,11,21,2017.887671,437.7
2017,11,22,2017.890411,426.7
2017,11,23,2017.893151,416.6
2017,11,24,2017.89589,408.8
2017,11,25,2017.89863,422.7
2017,11,26,2017.90137,417.7
2017,11,27,2017.90411,428.1
2017,11,28,2017.906849,440.2
2017,11,29,2017.909589,448.3
2017,11,30,2017.912329,469.1
2017,12,1,2017.915068,474.2
2017,12,2,2017.917808,467.6
2017,12,3,2017.920548,456.8
2017,12,4,2017.923288,447.9
2017,12,5,2017.926027,450.8
2017,12,6,2017.928767,458
2017,12,7,2017.931507,459.9
2017,12,8,2017.934247,458.4
2017,12,9,2017.936986,454
2017,12,10,2017.939726,443.8
2017,12,11,2017.942466,435.7
2017,12,12,2017.945205,437.7
2017,12,13,2017.947945,449.5
2017,12,14,2017.950685,446.9
2017,12,15,2017.953425,444.7
2017,12,16,2017.956164,438.8
2017,12,17,2017.958904,443.3
2017,12,18,2017.961644,438.4
2017,12,19,2017.964384,438.8
2017,12,20,2017.967123,431.6
2017,12,21,2017.969863,425.8
2017,12,22,2017.972603,416.6
2017,12,23,2017.975342,411.6
2017,12,24,2017.978082,422.9
2017,12,25,2017.980822,427.6
2017,12,26,2017.983562,436.3
2017,12,27,2017.986301,444.5
2017,12,28,2017.989041,458.5
2017,12,29,2017.991781,457.1
2017,12,30,2017.994521,451.8
2017,12,31,2017.99726,446.7
2018,1,1,2018,455.3
2018,1,2,2018.00274,458.3
2018,1,3,2018.005479,452.4
2018,1,4,2018.008219,448.1
2018,1,5,2018.010959,443.5
2018,1,6,2018.013699,438.7
2018,1,7,2018.016438,431.6
2018,1,8,2018.019178,439.5
2018,1,9,2018.021918,451.5
2018,1,10,2018.024658,451.9
2018,1,11,2018.027397,445.9
2018,1,12,2018.030137,438.9
2018,1,13,2018.032877,434.6
2018,1,14,2018.035616,431.2
2018,1,15,2018.038356,426.1
2018,1,16,2018.041096,420.6
2018,1,17,2018.043836,411
2018,1,18,2018.046575,409.7
2018,1,19,2018.049315,410.4
2018,1,20,2018.052055,416.6
2018,1,21,2018.054795,422.6
2018,1,22,2018.057534,426.8
2018,1,23,2018.060274,420.4
2018,1,24,2018.063014,423.3
2018,1,25,2018.065753,430.3
2018,1,26,2018.068493,437.4
2018,1,27,2018.071233,445.8
2018,1,28,2018.073973,451.9
2018,1,29,2018.076712,451.9
2018,1,30,2018.079452,450.5
2018,1,31,2018.082192,448.4
2018,2,1,2018.084932,450.3
2018,2,2,2018.087671,445.5
2018,2,3,2018.090411,440.1
2018,2,4,2018.093151,438.1
2018,2,5,2018.09589,438.7
2018,2,6,2018.09863,439.3
2018,2,7,2018.10137,436.5
2018,2,8,2018.10411,433.9
2018,2,9,2018.106849,431.4
2018,2,10,2018.109589,427.5
2018,2,11,2018.112329,420.9
2018,2,12,2018.115068,420.3
2018,2,13,2018.117808,416
2018,2,14,2018.120548,415.8
2018,2,15,2018.123288,406.8
2018,2,16,2018.126027,416.3
2018,2,17,2018.128767,429.5
2018,2,18,2018.131507,426.5
2018,2,19,2018.134247,419.6
2018,2,20,2018.136986,421.1
2018,2,21,2018.139726,417.2
2018,2,22,2018.142466,421.7
2018,2,23,2018.145205,438.3
2018,2,24,2018.147945,446.9
2018,2,25,2018.150685,455
2018,2,26,2018.153425,456.1
2018,2,27,2018.156164,449.4
2018,2,28,2018.158904,447.1
2018,3,1,2018.161644,444
2018,3,2,2018.164384,440.5
2018,3,3,2018.167123,438.1
2018,3,4,2018.169863,440.6
2018,3,5,2018.172603,446.4
2018,3,6,2018.175342,448.3
2018,3,7,2018.178082,450.5
2018,3,8,2018.180822,448.6
2018,3,9,2018.183562,441.9
2018,3,10,2018.186301,437.4
2018,3,11,2018.189041,436.6
2018,3,12,2018.191781,431.4
2018,3,13,2018.194521,420.7
2018,3,14,2018.19726,410.7
2018,3,15,2018.2,410.1
2018,3,16,2018.20274,413.1
2018,3,17,2018.205479,433.4
2018,3,18,2018.208219,430.5
2018,3,19,2018.210959,425.9
2018,3,20,2018.213699,418.7
2018,3,21,2018.216438,413.6
2018,3,22,2018.219178,418.5
2018,3,23,2018.221918,450.1
2018,3,24,2018.224658,454.3
2018,3,25,2018.227397,453.8
2018,3,26,2018.230137,448.8
2018,3,27,2018.232877,442.5
2018,3,28,2018.235616,437.4
2018,3,29,2018.238356,434.9
2018,3,30,2018.241096,438
2018,3,31,2018.243836,441.6
2018,4,1,2018.246575,446.3
2018,4,2,2018.249315,440.4
2018,4,3,2018.252055,436.3
2018,4,4,2018.254795,438.7
2018,4,5,2018.257534,437.7
2018,4,6,2018.260274,436.2
2018,4,7,2018.263014,430
2018,4,8,2018.265753,420.6
2018,4,9,2018.268493,419
2018,4,10,2018.271233,420
2018,4,11,2018.273973,418.9
2018,4,12,2018.276712,415.6
2018,4,13,2018.279452,411.4
2018,4,14,2018.282192,407.8
2018,4,15,2018.284932,402.7
2018,4,16,2018.287671,401.5
2018,4,17,2018.290411,398.4
2018,4,18,2018.293151,409.7
2018,4,19,2018.29589,411.3
2018,4,20,2018.29863,422.8
2018,4,21,2018.30137,433.7
2018,4,22,2018.30411,442.2
2018,4,23,2018.306849,439.9
2018,4,24,2018.309589,438.7
2018,4,25,2018.312329,433.9
2018,4,26,2018.315068,431.6
2018,4,27,2018.317808,434.1
2018,4,28,2018.320548,433.2
2018,4,29,2018.323288,430.5
2018,4,30,2018.326027,429.1
2018,5,1,2018.328767,428.4
2018,5,2,2018.331507,425.5
2018,5,3,2018.334247,422
2018,5,4,2018.336986,420.2
2018,5,5,2018.339726,414.8
2018,5,6,2018.342466,414.1
2018,5,7,2018.345205,418
2018,5,8,2018.347945,422.5
2018,5,9,2018.350685,421.3
2018,5,10,2018.353425,421.4
2018,5,11,2018.356164,423.2
2018,5,12,2018.358904,431
2018,5,13,2018.361644,433.5
2018,5,14,2018.364384,425.3
2018,5,15,2018.367123,417.1
2018,5,16,2018.369863,413.2
2018,5,17,2018.372603,426.8
2018,5,18,2018.375342,434.9
2018,5,19,2018.378082,426.2
2018,5,20,2018.380822,426.3
2018,5,21,2018.383562,430.6
2018,5,22,2018.386301,441.3
2018,5,23,2018.389041,447.5
2018,5,24,2018.391781,444.1
2018,5,25,2018.394521,441.6
2018,5,26,2018.39726,437.3
2018,5,27,2018.4,434.3
2018,5,28,2018.40274,432.3
2018,5,29,2018.405479,430.5
2018,5,30,2018.408219,422.9
2018,5,31,2018.410959,412.7
2018,6,1,2018.413699,412.8
2018,6,2,2018.416438,418.1
2018,6,3,2018.419178,414.9
2018,6,4,2018.421918,419.7
2018,6,5,2018.424658,415.4
2018,6,6,2018.427397,408.9
2018,6,7,2018.430137,407.7
2018,6,8,2018.432877,402.8
2018,6,9,2018.435616,400.5
2018,6,10,2018.438356,394.3
2018,6,11,2018.441096,393
2018,6,12,2018.443836,393.2
2018,6,13,2018.446575,396.5
2018,6,14,2018.449315,404.2
2018,6,15,2018.452055,406
2018,6,16,2018.454795,407.8
2018,6,17,2018.457534,412.7
2018,6,18,2018.460274,428.6
2018,6,19,2018.463014,432.4
2018,6,20,2018.465753,431
2018,6,21,2018.468493,422.3
2018,6,22,2018.471233,415.5
2018,6,23,2018.473973,433.6
2018,6,24,2018.476712,441.2
2018,6,25,2018.479452,431.6
2018,6,26,2018.482192,433.6
2018,6,27,2018.484932,432.1
2018,6,28,2018.487671,432.6
2018,6,29,2018.490411,428.5
2018,6,30,2018.493151,427.9
2018,7,1,2018.49589,427
2018,7,2,2018.49863,418.5
2018,7,3,2018.50137,420.6
2018,7,4,2018.50411,422
2018,7,5,2018.506849,415.2
2018,7,6,2018.509589,416.1
2018,7,7,2018.512329,415.1
2018,7,8,2018.515068,408.4
2018,7,9,2018.517808,403.5
2018,7,10,2018.520548,401.8
2018,7,11,2018.523288,409.4
2018,7,12,2018.526027,418.9
2018,7,13,2018.528767,421.4
2018,7,14,2018.531507,417.3
2018,7,15,2018.534247,413.6
2018,7,16,2018.536986,413.4
2018,7,17,2018.539726,425.3
2018,7,18,2018.542466,421.1
2018,7,19,2018.545205,415.7
2018,7,20,2018.547945,412.9
2018,7,21,2018.550685,425.2
2018,7,22,2018.553425,425.3
2018,7,23,2018.556164,416.5
2018,7,24,2018.558904,413.6
2018,7,25,2018.561644,410.7
2018,7,26,2018.564384,406.8
2018,7,27,2018.567123,408.3
2018,7,28,2018.569863,414.3
2018,7,29,2018.572603,415
2018,7,30,2018.575342,421.5
2018,7,31,2018.578082,424
2018,8,1,2018.580822,420.3
2018,8,2,2018.583562,415.6
2018,8,3,2018.586301,418.6
2018,8,4,2018.589041,412.7
2018,8,5,2018.591781,407.6
2018,8,6,2018.594521,412.3
2018,8,7,2018.59726,413.7
2018,8,8,2018.6,416
2018,8,9,2018.60274,416.4
2018,8,10,2018.605479,414.2
2018,8,11,2018.608219,420.4
2018,8,12,2018.610959,420.3
2018,8,13,2018.613699,413.3
2018,8,14,2018.616438,406
2018,8,15,2018.619178,404.9
2018,8,16,2018.621918,415
2018,8,17,2018.624658,422
2018,8,18,2018.627397,426
2018,8,19,2018.630137,424.1
2018,8,20,2018.632877,420.6
2018,8,21,2018.635616,423.4
2018,8,22,2018.638356,422.7
2018,8,23,2018.641096,414.3
2018,8,24,2018.643836,418.4
2018,8,25,2018.646575,428.8
2018,8,26,2018.649315,415.4
2018,8,27,2018.652055,430.1
2018,8,28,2018.654795,425.2
2018,8,29,2018.657534,418
2018,8,30,2018.660274,416.9
2018,8,31,2018.663014,414.3
2018,9,1,2018.665753,413.3
2018,9,2,2018.668493,412.1
2018,9,3,2018.671233,410.3
2018,9,4,2018.673973,407.3
2018,9,5,2018.676712,410.7
2018,9,6,2018.679452,413
2018,9,7,2018.682192,414.3
2018,9,8,2018.684932,420.2
2018,9,9,2018.687671,415.5
2018,9,10,2018.690411,415.4
2018,9,11,2018.693151,424.1
2018,9,12,2018.69589,422.4
2018,9,13,2018.69863,416.6
2018,9,14,2018.70137,419.9
2018,9,15,2018.70411,416.3
2018,9,16,2018.706849,406.6
2018,9,17,2018.709589,395.8
2018,9,18,2018.712329,405.3
2018,9,19,2018.715068,406.6
2018,9,20,2018.717808,408.2
2018,9,21,2018.720548,409.3
2018,9,22,2018.723288,417.7
2018,9,23,2018.726027,429.5
2018,9,24,2018.728767,424.3
2018,9,25,2018.731507,416.4
2018,9,26,2018.734247,414.7
2018,9,27,2018.736986,411.2
2018,9,28,2018.739726,406.3
2018,9,29,2018.742466,409.1
2018,9,30,2018.745205,410.8
2018,10,1,2018.747945,406
2018,10,2,2018.750685,402.2
2018,10,3,2018.753425,397.7
2018,10,4,2018.756164,401.9
2018,10,5,2018.758904,401
2018,10,6,2018.761644,392.7
2018,10,7,2018.764384,402.1
2018,10,8,2018.767123,416.5
2018,10,9,2018.769863,412.1
2018,10,10,2018.772603,406.2
2018,10,11,2018.775342,409
2018,10,12,2018.778082,405.9
2018,10,13,2018.780822,407.5
2018,10,14,2018.783562,418.3
2018,10,15,2018.786301,421.6
2018,10,16,2018.789041,419.5
2018,10,17,2018.791781,423.1
2018,10,18,2018.794521,416.5
2018,10,19,2018.79726,415.2
2018,10,20,2018.8,409.3
2018,10,21,2018.80274,415.4
2018,10,22,2018.805479,413.5
2018,10,23,2018.808219,406.3
2018,10,24,2018.810959,404
2018,10,25,2018.813699,399.5
2018,10,26,2018.816438,398.2
2018,10,27,2018.819178,403.8
2018,10,28,2018.821918,401.8
2018,10,29,2018.824658,401.6
2018,10,30,2018.827397,404.9
2018,10,31,2018.830137,402.1
2018,11,1,2018.832877,400.7
2018,11,2,2018.835616,395.2
2018,11,3,2018.838356,394
2018,11,4,2018.841096,396.6
2018,11,5,2018.843836,414.9
2018,11,6,2018.846575,415.4
2018,11,7,2018.849315,419.3
2018,11,8,2018.852055,426.4
2018,11,9,2018.854795,416.2
2018,11,10,2018.857534,424
2018,11,11,2018.860274,425.9
2018,11,12,2018.863014,433.2
2018,11,13,2018.865753,434
2018,11,14,2018.868493,431.1
2018,11,15,2018.871233,430.3
2018,11,16,2018.873973,433.5
2018,11,17,2018.876712,426.2
2018,11,18,2018.879452,430.5
2018,11,19,2018.882192,430.2
2018,11,20,2018.884932,420.6
2018,11,21,2018.887671,418.7
2018,11,22,2018.890411,413
2018,11,23,2018.893151,414.4
2018,11,24,2018.89589,407.5
2018,11,25,2018.89863,403.4
2018,11,26,2018.90137,398.2
2018,11,27,2018.90411,401.7
2018,11,28,2018.906849,405.9
2018,11,29,2018.909589,406.9
2018,11,30,2018.912329,401.4
2018,12,1,2018.915068,398.8
2018,12,2,2018.917808,400.2
2018,12,3,2018.920548,405.2
2018,12,4,2018.923288,421.1
2018,12,5,2018.926027,421.4
2018,12,6,2018.928767,418.7
2018,12,7,2018.931507,423.9
2018,12,8,2018.934247,433.4
2018,12,9,2018.936986,441.4
2018,12,10,2018.939726,446.8
2018,12,11,2018.942466,441.7
2018,12,12,2018.945205,435.5
2018,12,13,2018.947945,433.2
2018,12,14,2018.950685,432
2018,12,15,2018.953425,430.7
2018,12,16,2018.956164,422
2018,12,17,2018.958904,421.7
2018,12,18,2018.961644,422.9
2018,12,19,2018.964384,420
2018,12,20,2018.967123,419.1
2018,12,21,2018.969863,411.3
2018,12,22,2018.972603,406.5
2018,12,23,2018.975342,403.6
2018,12,24,2018.978082,402.1
2018,12,25,2018.980822,405.1
2018,12,26,2018.983562,409.3
2018,12,27,2018.986301,407.9
2018,12,28,2018.989041,413.4
2018,12,29,2018.991781,411.7
2018,12,30,2018.994521,411.4
2018,12,31,2018.99726,416.4
2019,1,1,2019,424
2019,1,2,2019.00274,422.2
2019,1,3,2019.005479,419.4
2019,1,4,2019.008219,415.1
2019,1,5,2019.010959,424.6
2019,1,6,2019.013699,434.2
2019,1,7,2019.016438,437.5
2019,1,8,2019.019178,442.3
2019,1,9,2019.021918,444
2019,1,10,2019.024658,441.4
2019,1,11,2019.027397,447
2019,1,12,2019.030137,443
2019,1,13,2019.032877,439.6
2019,1,14,2019.035616,436.9
2019,1,15,2019.038356,433.4
2019,1,16,2019.041096,429.4
2019,1,17,2019.043836,422.8
2019,1,18,2019.046575,418.3
2019,1,19,2019.049315,410.2
2019,1,20,2019.052055,405.2
2019,1,21,2019.054795,404
2019,1,22,2019.057534,398.7
2019,1,23,2019.060274,398.9
2019,1,24,2019.063014,403.5
2019,1,25,2019.065753,415.6
2019,1,26,2019.068493,418.2
2019,1,27,2019.071233,417.6
2019,1,28,2019.073973,419.9
2019,1,29,2019.076712,420.1
2019,1,30,2019.079452,417.4
2019,1,31,2019.082192,415.5
2019,2,1,2019.084932,424.7
2019,2,2,2019.087671,430
2019,2,3,2019.090411,425.1
2019,2,4,2019.093151,418.7
2019,2,5,2019.09589,420.9
2019,2,6,2019.09863,428.6
2019,2,7,2019.10137,424.1
2019,2,8,2019.10411,431.9
2019,2,9,2019.106849,436.7
2019,2,10,2019.109589,438.8
2019,2,11,2019.112329,433.1
2019,2,12,2019.115068,431.7
2019,2,13,2019.117808,425.7
2019,2,14,2019.120548,430.8
2019,2,15,2019.123288,424.1
2019,2,16,2019.126027,419.8
2019,2,17,2019.128767,418.9
2019,2,18,2019.131507,415.5
2019,2,19,2019.134247,407
2019,2,20,2019.136986,395.4
2019,2,21,2019.139726,396.1
2019,2,22,2019.142466,396.7
2019,2,23,2019.145205,398
2019,2,24,2019.147945,398.3
2019,2,25,2019.150685,394.1
2019,2,26,2019.153425,399.1
2019,2,27,2019.156164,404.3
2019,2,28,2019.158904,405.9
2019,3,1,2019.161644,412.6
2019,3,2,2019.164384,412.5
2019,3,3,2019.167123,407.8
2019,3,4,2019.169863,409.8
2019,3,5,2019.172603,401.5
2019,3,6,2019.175342,406.5
2019,3,7,2019.178082,406.9
2019,3,8,2019.180822,399.4
2019,3,9,2019.183562,400.1
2019,3,10,2019.186301,400.2
2019,3,11,2019.189041,397.2
2019,3,12,2019.191781,402.6
2019,3,13,2019.194521,411.9
2019,3,14,2019.19726,414.5
